"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292138","IL16LCSDH-01-T-863-130","","plot","292748","DH_Urb_21-plot218","2","2","218","","","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292220","IL16LCSDH-01-T-863-131","","plot","292585","DH_Urb_21-plot219","2","2","219","","","test","","","","","","","","","","","141","101.6","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292227","IL16LCSDH-01-T-863-133","","plot","292531","DH_Urb_21-plot220","2","2","220","","","test","","","","","","","","","","","135","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292454","IL16LCSDH-01-T-863-134","","plot","292533","DH_Urb_21-plot301","3","3","301","","","test","","","","","","","","","","","139","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292238","IL16LCSDH-01-T-863-136","","plot","292709","DH_Urb_21-plot302","3","3","302","","","test","","","","","","","","","","","139","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292268","IL16LCSDH-01-T-863-143","","plot","292688","DH_Urb_21-plot303","3","3","303","","","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292240","IL16LCSDH-01-T-863-146","","plot","292787","DH_Urb_21-plot304","3","3","304","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292371","IL16LCSDH-01-T-863-151","","plot","292605","DH_Urb_21-plot305","3","3","305","","","test","","","","","","","","","","","140","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292241","IL16LCSDH-01-T-863-152","","plot","292754","DH_Urb_21-plot306","3","3","306","","","test","","","","","","","","","","","141","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292640","DH_Urb_21-plot307","3","3","307","","","test","","","","","","","","","","","137","116.84"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292511","IL16LCSDH-01-T-863-155","","plot","292858","DH_Urb_21-plot308","3","3","308","","","test","","","","","","","","","","","140","116.84","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292427","IL16LCSDH-01-T-863-156","","plot","292711","DH_Urb_21-plot309","3","3","309","","","test","","","","","","","","","","","136","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292246","IL16LCSDH-01-T-863-159","","plot","292542","DH_Urb_21-plot310","3","3","310","","","test","","","","","","","","","","","140","111.76"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292492","IL16LCSDH-01-T-863-160","","plot","292713","DH_Urb_21-plot311","3","3","311","","","test","","","","","","","","","","","139","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292346","IL16LCSDH-01-T-863-161","","plot","292575","DH_Urb_21-plot312","3","3","312","","","test","","","","","","","","","","","139","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292400","IL16LCSDH-02-T-864-20","","plot","292742","DH_Urb_21-plot313","3","3","313","","","test","","","","","","","","","","","130","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292367","IL16LCSDH-02-T-864-21","","plot","292588","DH_Urb_21-plot314","3","3","314","","","test","","","","","","","","","","","130","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292429","IL16LCSDH-02-T-864-24","","plot","292824","DH_Urb_21-plot315","3","3","315","","","test","","","","","","","","","","","132","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292285","IL16LCSDH-02-T-864-27","","plot","292645","DH_Urb_21-plot316","3","3","316","","","test","","","","","","","","","","","130","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292357","IL16LCSDH-02-T-864-29","","plot","292665","DH_Urb_21-plot317","3","3","317","","","test","","","","","","","","","","","133","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292822","DH_Urb_21-plot318","3","3","318","","","test","","","","","","","","","","","133","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292487","IL16LCSDH-02-T-864-34","","plot","292729","DH_Urb_21-plot319","3","3","319","","","test","","","","","","","","","","","135","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292167","IL16LCSDH-02-T-864-37","","plot","292764","DH_Urb_21-plot320","3","3","320","","","test","","","","","","","","","","","131","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292431","IL16LCSDH-02-T-864-38","","plot","292845","DH_Urb_21-plot401","4","4","401","","","test","","","","","","","","","","","131","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292115","IL16LCSDH-02-T-864-43","","plot","292753","DH_Urb_21-plot402","4","4","402","","","test","","","","","","","","","","","134","81.28","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292249","IL16LCSDH-02-T-864-46","","plot","292855","DH_Urb_21-plot403","4","4","403","","","test","","","","","","","","","","","135","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292282","IL16LCSDH-02-T-864-47","","plot","292746","DH_Urb_21-plot404","4","4","404","","","test","","","","","","","","","","","131","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292784","DH_Urb_21-plot405","4","4","405","","","test","","","","","","","","","","","137","116.84"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292512","IL16LCSDH-02-T-864-54","","plot","292750","DH_Urb_21-plot406","4","4","406","","","test","","","","","","","","","","","134","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292421","IL16LCSDH-02-T-864-59","","plot","292738","DH_Urb_21-plot407","4","4","407","","","test","","","","","","","","","","","134","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292281","IL16LCSDH-02-T-864-60","","plot","292536","DH_Urb_21-plot408","4","4","408","","","test","","","","","","","","","","","132","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292101","IL16LCSDH-02-T-864-63","","plot","292680","DH_Urb_21-plot409","4","4","409","","","test","","","","","","","","","","","133","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292262","IL16LCSDH-03-T-865-35","","plot","292539","DH_Urb_21-plot410","4","4","410","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292392","IL16LCSDH-03-T-865-36","","plot","292556","DH_Urb_21-plot411","4","4","411","","","test","","","","","","","","","","","132","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292309","IL16LCSDH-03-T-865-39","","plot","292676","DH_Urb_21-plot412","4","4","412","","","test","","","","","","","","","","","135","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292307","IL16LCSDH-03-T-865-40","","plot","292615","DH_Urb_21-plot413","4","4","413","","","test","","","","","","","","","","","132","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292677","DH_Urb_21-plot414","4","4","414","","","test","","","","","","","","","","","133","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292140","IL16LCSDH-03-T-865-43","","plot","292570","DH_Urb_21-plot415","4","4","415","","","test","","","","","","","","","","","133","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292481","IL16LCSDH-03-T-865-45","","plot","292843","DH_Urb_21-plot416","4","4","416","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292242","IL16LCSDH-03-T-865-46","","plot","292702","DH_Urb_21-plot417","4","4","417","","","test","","","","","","","","","","","132","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292428","IL16LCSDH-03-T-865-52","","plot","292681","DH_Urb_21-plot418","4","4","418","","","test","","","","","","","","","","","133","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292322","IL16LCSDH-03-T-865-54","","plot","292687","DH_Urb_21-plot419","4","4","419","","","test","","","","","","","","","","","131","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292330","IL16LCSDH-03-T-865-65","","plot","292710","DH_Urb_21-plot420","4","4","420","","","test","","","","","","","","","","","133","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292184","IL16LCSDH-03-T-865-22","","plot","292532","DH_Urb_21-plot501","5","5","501","","","test","","","","","","","","","","","134","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292678","DH_Urb_21-plot502","5","5","502","","","test","","","","","","","","","","","139","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292251","IL16LCSDH-04-T-2659-1","","plot","292685","DH_Urb_21-plot503","5","5","503","","","test","","","","","","","","","","","135","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292314","IL16LCSDH-04-T-2659-3","","plot","292722","DH_Urb_21-plot504","5","5","504","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292417","IL16LCSDH-04-T-2659-4","","plot","292682","DH_Urb_21-plot505","5","5","505","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292168","IL16LCSDH-04-T-2659-6","","plot","292749","DH_Urb_21-plot506","5","5","506","","","test","","","","","","","","","","","137","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292311","IL16LCSDH-04-T-2659-8","","plot","292816","DH_Urb_21-plot507","5","5","507","","","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292430","IL16LCSDH-04-T-2659-10","","plot","292792","DH_Urb_21-plot508","5","5","508","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292458","IL16LCSDH-04-T-2659-11","","plot","292550","DH_Urb_21-plot509","5","5","509","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292332","IL16LCSDH-04-T-2659-12","","plot","292813","DH_Urb_21-plot510","5","5","510","","","test","","","","","","","","","","","140","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292279","IL16LCSDH-04-T-2659-13","","plot","292628","DH_Urb_21-plot511","5","5","511","","","test","","","","","","","","","","","139","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292286","IL16LCSDH-04-T-2659-14","","plot","292721","DH_Urb_21-plot512","5","5","512","","","test","","","","","","","","","","","139","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292233","IL16LCSDH-04-T-2659-16","","plot","292559","DH_Urb_21-plot513","5","5","513","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292491","IL16LCSDH-04-T-2659-20","","plot","292620","DH_Urb_21-plot514","5","5","514","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292276","IL16LCSDH-04-T-2659-21","","plot","292723","DH_Urb_21-plot515","5","5","515","","","test","","","","","","","","","","","137","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292499","IL16LCSDH-04-T-2659-23","","plot","292544","DH_Urb_21-plot516","5","5","516","","","test","","","","","","","","","","","134","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292611","DH_Urb_21-plot517","5","5","517","","","test","","","","","","","","","","","136","86.36","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292219","IL16LCSDH-04-T-2659-24","","plot","292774","DH_Urb_21-plot518","5","5","518","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292457","IL16LCSDH-05-T-2660-7","","plot","292769","DH_Urb_21-plot519","5","5","519","","","test","","","","","","","","","","","137","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292479","IL16LCSDH-05-T-2660-10","","plot","292519","DH_Urb_21-plot520","5","5","520","","","test","","","","","","","","","","","131","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292324","IL16LCSDH-05-T-2660-11","","plot","292694","DH_Urb_21-plot601","6","6","601","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292183","IL16LCSDH-05-T-2660-12","","plot","292672","DH_Urb_21-plot602","6","6","602","","","test","","","","","","","","","","","136","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292165","IL16LCSDH-05-T-2660-17","","plot","292569","DH_Urb_21-plot603","6","6","603","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292175","IL16LCSDH-05-T-2660-19","","plot","292751","DH_Urb_21-plot604","6","6","604","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292463","IL16LCSDH-05-T-2660-20","","plot","292752","DH_Urb_21-plot605","6","6","605","","","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292767","DH_Urb_21-plot606","6","6","606","","","test","","","","","","","","","","","140","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292471","IL16LCSDH-05-T-2660-22","","plot","292579","DH_Urb_21-plot607","6","6","607","","","test","","","","","","","","","","","132","81.28","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292291","IL16LCSDH-06-T-2661-1","","plot","292648","DH_Urb_21-plot608","6","6","608","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292413","IL16LCSDH-06-T-2661-3","","plot","292781","DH_Urb_21-plot609","6","6","609","","","test","","","","","","","","","","","137","71.12"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292490","IL16LCSDH-06-T-2661-4","","plot","292604","DH_Urb_21-plot610","6","6","610","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292478","IL16LCSDH-06-T-2661-5","","plot","292538","DH_Urb_21-plot611","6","6","611","","","test","","","","","","","","","","","139","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292385","IL16LCSDH-06-T-2661-12","","plot","292733","DH_Urb_21-plot612","6","6","612","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
