studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,FHB.incidence.....,FHB.severity.....,Grain.test.weight...lbs.bu,Grain.yield...bu.ac,Heading.time...Julian.date..JD..,Plant.height.inches
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281192,TWR 09009,,plot,283583,CC_Urb_21-625,2,6,625,15,13,test,,,,,,136,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280817,KWS340,,plot,283430,CC_Urb_21-626,2,6,626,16,13,test,,,,,,138,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283370,P2141,,plot,283467,CC_Urb_21-627,2,6,627,17,13,test,,,,,,138,40.0000216
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283351,P2122,,plot,283575,CC_Urb_21-628,2,6,628,18,13,test,,,,,,133,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96752,IL16-23941,IL16-23941,plot,283422,CC_Urb_21-629,2,6,629,19,13,test,,,,,,132,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",85074,Pio 25R46,Pioneer Brand 25R46,plot,283584,CC_Urb_21-630,2,6,630,20,13,test,,,,,,136,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281193,TWR 09014,,plot,283642,CC_Urb_21-631,2,6,631,20,14,test,,,,,,135,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",99368,MI16R0898,,plot,283557,CC_Urb_21-632,2,6,632,19,14,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282729,X12-3014-46-8-5,,plot,283457,CC_Urb_21-633,2,6,633,18,14,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283367,P2138,,plot,283595,CC_Urb_21-634,2,6,634,17,14,test,,,,,,139,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281183,AR11051-15-3,,plot,283564,CC_Urb_21-635,2,6,635,16,14,test,,,,,,138,40.0000216
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281186,ARS16W0574,,plot,283449,CC_Urb_21-636,2,6,636,15,14,test,,,,,,135,42.00002268
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84655,IL15-4957,IL15-4957,plot,283579,CC_Urb_21-637,2,6,637,14,14,test,,,,,,133,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283344,P2114,,plot,283629,CC_Urb_21-638,2,6,638,13,14,test,,,,,,135,26.00001404
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280803,05251A1-1-136-9-9,,plot,283545,CC_Urb_21-639,2,6,639,12,14,test,,,,,,140,26.00001404
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281857,20PU-0007,,plot,283604,CC_Urb_21-640,2,6,640,11,14,test,,,,,,136,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282728,P2117,,plot,283647,CC_Urb_21-641,2,6,641,11,15,test,,,,,,134,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283369,P2140,,plot,283492,CC_Urb_21-642,2,6,642,12,15,test,,,,,,139,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281190,MI18R1605,,plot,283539,CC_Urb_21-643,2,6,643,13,15,test,,,,,,134,28.00001512
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280855,OH17-171-57,,plot,283477,CC_Urb_21-644,2,6,644,14,15,test,,,,,,134,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283365,P2136,,plot,283606,CC_Urb_21-645,2,6,645,15,15,test,,,,,,138,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282819,MI18R1322,,plot,283538,CC_Urb_21-646,2,6,646,16,15,test,,,,,,134,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",85178,Hilliard,,plot,283466,CC_Urb_21-647,2,6,647,17,15,test,,,,,,136,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280853,OH16-184-77,,plot,283612,CC_Urb_21-648,2,6,648,18,15,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280864,X12-3024-47-4-1,,plot,283609,CC_Urb_21-649,2,6,649,19,15,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280823,KWS361,,plot,283541,CC_Urb_21-650,2,6,650,20,15,test,,,,,,137,38.00002052
